,type,itemLabel,typeLabel,item,url
371,,cell-type taxonomy,,Q105702164,https://europepmc.org/article/MED/29206104
372,,obviousness,,Q105702226,https://europepmc.org/article/MED/29206104
373,,Q105702300,,Q105702300,https://europepmc.org/article/MED/29206104
374,,technical noise,,Q105702404,https://europepmc.org/article/MED/29206104
375,,legacy knowledge,,Q105702411,https://europepmc.org/article/MED/29206104
376,,signature,,Q105702434,https://europepmc.org/article/MED/29206104
377,,morphological classification of cells,,Q105713653,https://europepmc.org/article/MED/29206104
378,Q103843025,human blood,tissue type,Q105713669,https://europepmc.org/article/MED/29206104
379,,experimental validation,,Q105713706,https://europepmc.org/article/MED/29206104
380,,low-dimensional embedding,,Q105713725,https://europepmc.org/article/MED/29206104
381,Q55983715,marine annelid,organisms known by a particular common name,Q105723129,https://europepmc.org/article/MED/29206104
382,,electrical activity pattern,,Q105723255,https://europepmc.org/article/MED/29206104
383,,criteria,,Q105723266,https://europepmc.org/article/MED/29206104
384,,complex brain region,,Q105734945,https://europepmc.org/article/MED/29206104
385,,tissue architecture,,Q105747009,https://europepmc.org/article/MED/29206104
386,,gene expression signature,,Q105770785,https://europepmc.org/article/MED/29206104
387,,absolute coordinate,,Q105771103,https://europepmc.org/article/MED/29206104
388,,healthy tissue,,Q105771114,https://europepmc.org/article/MED/29206104
389,,disease tissue,,Q105771115,https://europepmc.org/article/MED/29206104
390,,early embryo,,Q105810937,https://europepmc.org/article/MED/29206104
391,,physical location,,Q105810946,https://europepmc.org/article/MED/29206104
392,,adult mouse hippocampus,,Q105811153,https://europepmc.org/article/MED/29206104
393,Q2695280,lineage tracing,technique,Q105837777,https://europepmc.org/article/MED/29206104
394,,microsatellite locus,,Q105837877,https://europepmc.org/article/MED/29206104
395,,developmental trajectory,,Q105871358,https://europepmc.org/article/MED/29206104
396,Q2996394,early hematopoiesis,biological process,Q105871406,https://europepmc.org/article/MED/29206104
397,,reprogramming from fibroblasts to neuron,,Q105871442,https://europepmc.org/article/MED/29206104
398,,Bifurcated trajectory,,Q105871527,https://europepmc.org/article/MED/29206104
399,,Q105886127,,Q105886127,https://europepmc.org/article/MED/29206104
400,Q2996394,homeostatic regulation,biological process,Q105946076,https://europepmc.org/article/MED/29206104
401,,time scale,,Q105946167,https://europepmc.org/article/MED/29206104
402,,bulk tissue sample,,Q105965298,https://europepmc.org/article/MED/29206104
403,,homogeneous cell population,,Q105965314,https://europepmc.org/article/MED/29206104
404,,single-cell measurement,,Q105975960,https://europepmc.org/article/MED/29206104
405,,stable cell state,,Q105989583,https://europepmc.org/article/MED/29206104
406,,stability,,Q105989683,https://europepmc.org/article/MED/29206104
407,,human cell line,,Q105989956,https://europepmc.org/article/MED/29206104
408,Q104852483,primary immune cell,cell class,Q105989983,https://europepmc.org/article/MED/29206104
409,,cell proliferation rate,,Q106110995,https://europepmc.org/article/MED/29206104
410,,synchronized population of cells,,Q106111103,https://europepmc.org/article/MED/29206104
411,,imaging data,,Q106111160,https://europepmc.org/article/MED/29206104
412,Q189118,mouse Th17 cells,cell type,Q106111670,https://europepmc.org/article/MED/29206104
413,Q2695280,FACS analysis,technique,Q106161345,https://europepmc.org/article/MED/29206104
414,,disease-related biological process,,Q106161473,https://europepmc.org/article/MED/29206104
415,,Q106161715,,Q106161715,https://europepmc.org/article/MED/29206104
416,,Q106190573,,Q106190573,https://europepmc.org/article/MED/29206104
417,Q104852483,healthy cell,cell class,Q106205918,https://europepmc.org/article/MED/29206104
418,,rare immune cell,,Q106205990,https://europepmc.org/article/MED/29206104
419,,Q106235357,,Q106235357,https://europepmc.org/article/MED/29206104
420,,Q106235362,,Q106235362,https://europepmc.org/article/MED/29206104
421,Q104852483,quiescent cell,cell class,Q106235436,https://europepmc.org/article/MED/29206104
422,Q189118,stem-like cell,cell type,Q106235441,https://europepmc.org/article/MED/29206104
423,Q104539563,exhausted T cell,cell state,Q106235494,https://europepmc.org/article/MED/29206104
424,,mouse model,,Q106235519,https://europepmc.org/article/MED/29206104
425,,clinical information,,Q106235560,https://europepmc.org/article/MED/29206104
426,,antiviral transcription factor,,Q106235735,https://europepmc.org/article/MED/29206104
427,,target gene,,Q106235778,https://europepmc.org/article/MED/29206104
428,,pluripotency,,Q106243194,https://europepmc.org/article/MED/29206104
429,Q104852483,antigen-exposed T cell,cell class,Q106244620,https://europepmc.org/article/MED/29206104
430,,trans–acting regulator,,Q106244753,https://europepmc.org/article/MED/29206104
431,,naturally occurring variation,,Q106244835,https://europepmc.org/article/MED/29206104
432,,secreted molecule,,Q106259260,https://europepmc.org/article/MED/29206104
433,,expression level,,Q106259365,https://europepmc.org/article/MED/29206104
434,,adipose tissue growth,,Q106259535,https://europepmc.org/article/MED/29206104
435,Q189118,tumor-infiltrating immune cell,cell type,Q106291872,https://europepmc.org/article/MED/29206104
436,,disease-causing mutation,,Q106291956,https://europepmc.org/article/MED/29206104
437,Q104852483,CAR-T cell,cell class,Q106291985,https://europepmc.org/article/MED/29206104
438,,Q106304406,,Q106304406,https://europepmc.org/article/MED/29206104
439,,human sample,,Q106304482,https://europepmc.org/article/MED/29206104
440,,Q106304582,,Q106304582,https://europepmc.org/article/MED/29206104
441,,blood component,,Q106304675,https://europepmc.org/article/MED/29206104
442,,biomedical research community,,Q106305026,https://europepmc.org/article/MED/29206104
443,,Q106318834,,Q106318834,https://europepmc.org/article/MED/29206104
444,,phased approach,,Q106318863,https://europepmc.org/article/MED/29206104
445,,physical map of the human genome,,Q106318882,https://europepmc.org/article/MED/29206104
446,,draft sequence of the human genome,,Q106318884,https://europepmc.org/article/MED/29206104
447,,sparse sampling,,Q106369839,https://europepmc.org/article/MED/29206104
448,,uniform sampling,,Q106369935,https://europepmc.org/article/MED/29206104
449,,high-throughput profiling method,,Q106369959,https://europepmc.org/article/MED/29206104
450,,healthy person,,Q106376619,https://europepmc.org/article/MED/29206104
451,,biological expert,,Q106376652,https://europepmc.org/article/MED/29206104
452,,functional study,,Q106411365,https://europepmc.org/article/MED/29206104
453,,follow-up study,,Q106425763,https://europepmc.org/article/MED/29206104
454,,Q106439661,,Q106439661,https://europepmc.org/article/MED/29206104
455,,large-insert DNA cloning,,Q106466587,https://europepmc.org/article/MED/29206104
456,,data release,,Q106473769,https://europepmc.org/article/MED/29206104
457,,stakeholder community,,Q106490047,https://europepmc.org/article/MED/29206104
458,Q2465832,disease biology,branch of science,Q106490057,https://europepmc.org/article/MED/29206104
459,,medical progress,,Q106501926,https://europepmc.org/article/MED/29206104
460,,scientific creativity,,Q106502019,https://europepmc.org/article/MED/29206104
0,,Q17334923￼￼￼￼,,Q17334923￼￼￼￼,https://europepmc.org/article/MED/29206104
1,,Q104477106￼￼￼￼,,Q104477106￼￼￼￼,https://europepmc.org/article/MED/29206104
2,Q937228,life,property,Q3,https://europepmc.org/article/MED/29206104
3,Q2996394,death,biological process,Q4,https://europepmc.org/article/MED/29206104
4,Q515,London,city,Q84,https://europepmc.org/article/MED/29206104
5,Q5119,London,capital,Q84,https://europepmc.org/article/MED/29206104
6,Q200250,London,metropolis,Q84,https://europepmc.org/article/MED/29206104
7,Q717478,London,administrative territorial entity of the United Kingdom,Q84,https://europepmc.org/article/MED/29206104
8,Q1066984,London,financial centre,Q84,https://europepmc.org/article/MED/29206104
9,Q1637706,London,city with millions of inhabitants,Q84,https://europepmc.org/article/MED/29206104
10,Q1047113,biology,specialty,Q420,https://europepmc.org/article/MED/29206104
11,Q2267705,biology,field of study,Q420,https://europepmc.org/article/MED/29206104
12,Q2465832,biology,branch of science,Q420,https://europepmc.org/article/MED/29206104
13,Q4671286,biology,academic major,Q420,https://europepmc.org/article/MED/29206104
14,Q11862829,biology,academic discipline,Q420,https://europepmc.org/article/MED/29206104
15,Q11862829,physiology,academic discipline,Q521,https://europepmc.org/article/MED/29206104
16,Q28598684,physiology,branch of biology,Q521,https://europepmc.org/article/MED/29206104
17,Q103812529,brain,organ type,Q1073,https://europepmc.org/article/MED/29206104
18,Q214609,color,material,Q1075,https://europepmc.org/article/MED/29206104
19,Q4373292,color,physical property,Q1075,https://europepmc.org/article/MED/29206104
20,Q12718609,principal component analysis,statistical method,Q2873,https://europepmc.org/article/MED/29206104
21,Q41362222,map,type of map,Q4006,https://europepmc.org/article/MED/29206104
22,Q193946,genome,scientific model,Q7020,https://europepmc.org/article/MED/29206104
23,Q11862829,cell biology,academic discipline,Q7141,https://europepmc.org/article/MED/29206104
24,Q28598684,cell biology,branch of biology,Q7141,https://europepmc.org/article/MED/29206104
25,Q336,histology,science,Q7168,https://europepmc.org/article/MED/29206104
26,,organism,,Q7239,https://europepmc.org/article/MED/29206104
27,Q16521,mammal,taxon,Q7377,https://europepmc.org/article/MED/29206104
28,Q235687,1838,common year starting and ending on Monday,Q7612,https://europepmc.org/article/MED/29206104
29,Q3186692,1838,calendar year,Q7612,https://europepmc.org/article/MED/29206104
30,Q4671286,mathematical analysis,academic major,Q7754,https://europepmc.org/article/MED/29206104
31,Q11862829,mathematical analysis,academic discipline,Q7754,https://europepmc.org/article/MED/29206104
32,Q235673,1887,common year starting and ending on Saturday,Q7826,https://europepmc.org/article/MED/29206104
33,Q3186692,1887,calendar year,Q7826,https://europepmc.org/article/MED/29206104
34,Q17339814,protein,group or class of chemical substances,Q8054,https://europepmc.org/article/MED/29206104
35,Q24017414,protein,second-order class,Q8054,https://europepmc.org/article/MED/29206104
36,,milestone,,Q10145,https://europepmc.org/article/MED/29206104
37,,information,,Q11028,https://europepmc.org/article/MED/29206104
38,Q47154513,RNA,structural class of chemical compounds,Q11053,https://europepmc.org/article/MED/29206104
39,Q16521,agriculture,taxon,Q11451,https://europepmc.org/article/MED/29206104
40,Q268592,agriculture,industry,Q11451,https://europepmc.org/article/MED/29206104
41,Q3958441,agriculture,economic sector,Q11451,https://europepmc.org/article/MED/29206104
42,Q11862829,agriculture,academic discipline,Q11451,https://europepmc.org/article/MED/29206104
43,Q35120,time,entity,Q11471,https://europepmc.org/article/MED/29206104
44,Q1207505,time,quality,Q11471,https://europepmc.org/article/MED/29206104
45,Q28877,health,goods,Q12147,https://europepmc.org/article/MED/29206104
46,Q190258,health,need,Q12147,https://europepmc.org/article/MED/29206104
47,Q223393,reference work,literary genre,Q13136,https://europepmc.org/article/MED/29206104
48,Q2996394,gene expression,biological process,Q26972,https://europepmc.org/article/MED/29206104
49,,human population,,Q33829,https://europepmc.org/article/MED/29206104
50,,road,,Q34442,https://europepmc.org/article/MED/29206104
51,,three-dimensional space,,Q34929,https://europepmc.org/article/MED/29206104
52,Q39911,1940s,decade,Q36561,https://europepmc.org/article/MED/29206104
53,Q49773,open source,social movement,Q39162,https://europepmc.org/article/MED/29206104
54,Q638608,open source,software development,Q39162,https://europepmc.org/article/MED/29206104
55,,microorganism,,Q39833,https://europepmc.org/article/MED/29206104
56,Q5962346,ethnic group,classification system,Q41710,https://europepmc.org/article/MED/29206104
57,,mutation,,Q42918,https://europepmc.org/article/MED/29206104
58,Q189118,neuron,cell type,Q43054,https://europepmc.org/article/MED/29206104
59,Q5,Robert Hooke,human,Q46830,https://europepmc.org/article/MED/29206104
60,Q151885,gender,concept,Q48277,https://europepmc.org/article/MED/29206104
61,Q2393196,gender,personality trait,Q48277,https://europepmc.org/article/MED/29206104
62,,empire,,Q48349,https://europepmc.org/article/MED/29206104
63,Q177646,sample,subset,Q49906,https://europepmc.org/article/MED/29206104
64,,sampling,,Q49908,https://europepmc.org/article/MED/29206104
65,Q96251598,system,type of object,Q58778,https://europepmc.org/article/MED/29206104
66,,computer data storage,,Q66221,https://europepmc.org/article/MED/29206104
67,,homeostasis,,Q103191,https://europepmc.org/article/MED/29206104
68,Q21170479,risk,possibility,Q104493,https://europepmc.org/article/MED/29206104
69,Q55215846,transplantation,surgical procedure type,Q105196,https://europepmc.org/article/MED/29206104
70,,genotype,,Q106016,https://europepmc.org/article/MED/29206104
71,Q185357,freezing,phase change,Q108000,https://europepmc.org/article/MED/29206104
72,,distance,,Q126017,https://europepmc.org/article/MED/29206104
73,,breast cancer,,Q128581,https://europepmc.org/article/MED/29206104
74,Q1216998,tumor,neoplasm,Q133212,https://europepmc.org/article/MED/29206104
75,Q4671286,topography,academic major,Q134435,https://europepmc.org/article/MED/29206104
76,Q11862829,topography,academic discipline,Q134435,https://europepmc.org/article/MED/29206104
77,Q3062294,In vivo,Latin phrase,Q141124,https://europepmc.org/article/MED/29206104
78,Q5,Camillo Golgi,human,Q150630,https://europepmc.org/article/MED/29206104
79,Q374259,retina,color vision,Q169342,https://europepmc.org/article/MED/29206104
80,Q4936952,retina,anatomical structure,Q169342,https://europepmc.org/article/MED/29206104
81,Q189118,zygote,cell type,Q170145,https://europepmc.org/article/MED/29206104
82,Q151885,project,concept,Q170584,https://europepmc.org/article/MED/29206104
